pos
NNP NNB 
NNP 
NNP 
NNG NNG 
NNP NNP 
NNP 
NNP 
NNG 
NNG NNP 
NNG 
NNP NNG 
NNP 
NNP 
NNP 
NNP MM 
NNG NNG 
NNP 
NNG NNG 
NNP 
NNP 
NNP NNP NNG 
NNP NNG 
NNG NNB 
NNP NNG 
NNG NNG NNP 
NNP 
NNG JX VV ETM NNP 
NNP 
NNP 
NNP 
NNG NNP 
NNP 
NNP NNP 
NNG NNP 
NNP NNG NNP 
NNG NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP NNP NNG 
NNG VV ETN 
NNG NNP 
NNP 
NNG NNP 
NNG NNG XSN NNG 
NNG NNG 
NNP 
NNP 
NNG 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG VV ETN 
NNP 
NNP 
NNG 
NNP 
NNG NNG 
NNG NNP 
NNP JC 
NNP 
NNP 
NNP NNG 
NNG NNP 
NNP 
NNG NNB 
NR NNP XSN 
NNP NNB 
NNP 
NNP 
NNP 
NNG NNP 
NNP 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNP VV 
NNP NNP NNP 
NNG NNP 
NNG NNP 
NNG NNG 
NNG EC 
NNP 
NNG NNP JKO 
NNG NNG 
NNG NNP 
NNP 
NNP 
NNP 
NNG NNB NNP 
NNG NNG NNG 
NNG NNP 
NNP NNG 
NNP 
NNP NNB 
NNP 
NNG 
NNP XSN 
NNG NNP 
NNP NNP 
NNG NNG 
NNP 
NNG NNG 
NNP 
NNP 
NNG NNG 
NNP 
NNP NNP 
NNG NNG 
NNP 
NNP 
NNG JX 
NNP 
NNP 
NNG NNG 
NNG MAG 
NNG JKO VV ETM 
NNG VV ETM 
NNG NNP 
NNP 
NNP 
NNG NNP 
NNP NNP 
NNP 
NNG NNP 
NNP 
NNP 
NNP NNP NNP 
NNP 
NNP NNP 
NNG NNP NNG 
NNP 
NNG 
NNP 
NNG NNP 
NNP NNB 
NNG NNG 
NNG NNP 
NNG NNP 
NNP NNG NNG 
NNG 
NNP 
NNG NNG 
NNP 
NNP NNP 
NNG NNP 
NNG NNG 
NNP 
NNP 
NNP 
NNP 
NNG NNP 
NNG JX VV ETM 
NNG NNG 
NNP NNP 
NNP 
NNG NNG XSN 
NNP 
NNG NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNP 
NNP 
NNP 
NNP 
NNP NNP 
NNP NNP 
NNP XSN 
NNG NNG 
NNP NNP 
NNP 
NNP NNP 
NNP NNG 
NNP MAG 
NNP 
NNP NNG NNP NNG 
NNG NNB 
NNP NNP 
NNG 
NNP 
NNB NNB 
NNG NNP 
NNP 
NNP 
NNP 
NNG VV EP EC 
NNP 
NNP NNP NNG 
NNP 
NNG NNP 
NNP 
NNP 
NNG JKO JKB 
NNB NNP NNP NNG 
NNP NNP 
NNG VV 
NNP 
NNP 
NNP NNP 
NNG XSN 
NNP 
NNP 
NNP 
NNP 
NNG JKB VA EC XSN 
NNP 
NNG NNG 
NNP 
NNP 
NNG XPN NNG NNG 
NNP NNB 
NNG 
NNP 
NNG NNG 
NNG XSN 
NNP 
NNP 
NNP 
NNB NNP 
NNP 
NNP 
NNG VV EC 
NNP NNP NNG 
NNP NNG 
NNP 
NNG NNP 
NNP 
NNG NNP 
NNG MM NNG 
NNG NNP 
NNP 
NNG 
NR NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNG NNG 
NNG NNG 
NNG 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNP NNP NNP JKO 
NNP 
NNP NNP NNP NNP 
NNG NNP VA EC 
NNP 
NNG VV ETM NNB 
NNP NNG 
NNP NNB 
NNG NNG 
NNP 
NNP 
NNG NNG 
NNP 
NNP NNP 
NNP NNP NNP 
NNP 
NNP 
NNP NNG MAG 
NNP 
NNP NNP 
NNG JX NNG 
NNG NNP NNB 
NNP 
NNP NNP NNB 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNP XSN 
NNP 
NNP VV 
NNP 
NNG NNB 
NNP 
NNP NNP 
NNG NNG NNG 
NNP 
NNP 
NNG NNP 
NNP NNP 
NNG NNG NNG 
NNP 
NNP 
NNG MAG NNG 
NNP NNG 
NNP 
NNP 
NNP 
NNP VCP EC VV ETM 
NNP 
NNP NNP 
NNP 
NNG NNP JKO 
NNP 
NNP 
NNG NNG NNG 
NNP 
NNP NNP 
NNP 
NNG NNP NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNG NNP 
NNP 
NNP 
NNP NNP 
NNG NNG 
NNG NNG 
NNP 
NNG 
NNP 
NNG 
NNG NNP 
NNG NNP 
NNG MAG 
NNP 
NNG MAG NNG 
NNP 
NNP 
NNP 
NNG XSN 
NNP NNP 
NNG XSV EC VX ETM NNB 
NNP NNG 
NNB JX MAG 
NNP 
NNP 
NNG NNG XSV EP 
NNP 
NNG NNG 
NNP NNP JX 
NNG 
NNP NNG 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNG NNP 
NNP NNP 
NNP 
NNP 
NNP 
NNG NNG VV EC 
NNG NNP 
NNP NNP 
NNG XSN 
NNP 
NNP JKB NNB 
NNB NNB 
NNG VV ETM NNB 
NNG NNG 
NNP 
NNG NNB 
NNP NNB JKO 
NNG NNG 
NNP 
NNP 
NNG JKO JKB 
NNG 
NNG XSN 
NNP 
NNP NNP 
NNG XPN NNP 
NNG VV ETN 
NNG JX VV ETN 
NNP 
NNP NNP 
NNP NNP 
NNP 
NNG NNG NNP 
NNG 
NNP 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG MAG NNG 
NNG NNP NNP 
NNG NNP NNP 
NNG NNG NNG NNG 
NNG NNP 
NNG NNP NNG 
NNP 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNG VV EC JX 
NNG 
NNP NNG JKS 
NNG NNP 
NNG NNG 
NNP NNP NNB 
NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNP NNG 
NNP 
NNP 
NNG NNP 
NNP 
NNG VV VV 
NNG NNP 
NNP 
NNP 
NNG NNP 
NNP 
NNG NNG 
NNP 
NNP NNP 
NNG NNP 
NNP NNP 
NP VA EC NNG 
NNB JX VV ETM 
NNP 
NNP 
NNP XSN 
NNP 
NNG NNG NNG XSN 
NNG NNB 
NNG NNB 
NNP NNP 
NNP 
NNP 
NNP NNG 
NNB NNP NP VV 
NNP NNP NNP NNG 
NNG NNB 
NNG 
NNG NNP 
NNP 
NNP ETM NNB NNP 
NNP XPN NNP 
NNP 
NNP NNP 
NNP 
NNP 
NNP 
NNG NNP 
NNP 
NNP NNP NNG 
NR NNP 
NNG NNG 
NNP 
NNP NNB 
NNB NNP 
NNP NNP 
NNG VV EC 
NNP 
NNP NNB 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG 
NNP 
NNP NNP 
NNP 
NNP 
NNG VV ETM 
NNG NNG 
NNG NNP 
NNP NNP VV EC NP 
NNG NNG 
NNP 
NNP 
NNG NNG 
NNG NNP NNB VCP EC 
NNP 
NNP 
NNG 
NNP 
NNP 
NNP NNP 
NNG NNP 
NNG JKO VV EC JKO VV 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNG JX VV ETM 
NNG VV EC NP 
NNP 
NNP VV 
NNP NNP 
NNG 
NNP NNP 
NNP 
NNG NNP 
NNP 
NNP NNP NNP 
NNP NNP 
NNG VV 
NNP JX MAG 
NNG NNP NNP 
NNP NNG 
NNP 
NNP 
NNG VA ETM 
NNG XSV ETN EC 
NNP NNP 
NNP NNB NNP VV 
NNP 
NNP 
NNG 
NNP 
NNP 
NNP 
NNG NNG VV EC NNG 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP NNG 
NNP NNP JKO 
NNG MAG VV EC 
NNP 
NNG NNG 
NNB NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNG NNG XSV ETM 
NNP NNG 
NNG NNG NNG 
NNP NNP VCP ETN 
NNP NNP 
NNP 
NNP 
NNP 
NNP NNP NNG 
NNB NNP 
NNB NNP JX VV 
NNP 
NNP 
NNP 
NNG XSN NNG 
NNP 
NNP NNP MAG 
NNP 
NNP 
NNG NNP 
NNG NNB NNP 
NNP 
NNG 
NNP NNP 
NNP NNG NNG 
NNP NNP 
NNP 
NNP 
NNG VV ETN 
NNG NNP NNP 
NNP 
NNP 
NNB VX EC 
NNG NNG 
NNG NNG 
NNG NNP 
NNP NNP 
NNG JX MAG NNG 
NNP 
NNP NNG NNG VV ETM 
NNP NNG 
NNG NNG 
NNP 
NNP 
NNP NNB NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNP 
NNG NNP 
NNG NNG 
NNG NNG VV EC NP 
NNB NNP NNG NNG 
NNP 
NNP NNP 
NNP NNP NNG 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG MAG 
NNG XSN 
NNP NNP 
NNP 
NNG NNG NNG XSN 
NNG NNG NNP 
NNP 
NNG NNP 
NNB NNB 
NNP 
NR NNP 
NNG NNP 
NNP 
NNP 
NNG XSN 
NNP 
NNG NNG NNP 
NNG JX VV EC JX 
NNP 
NNG VV ETM NNP XSN 
NNP 
NNP 
NNP 
NNG NNP 
NNG NNP 
NNG NNG 
NNP 
NNP JKB 
NNP NNP 
NNP NNP NNG 
NNP NNP 
NNB NNP NNP 
NNP NNG 
NNP NNP NNP NNB 
NNG NNP 
NNP NNB 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNP 
NNP JX 
NNG NNG 
NNP 
NNP 
NNP 
NNP NNP NNB 
NNP 
NNP 
NNP 
NNG VV ETM NNP JKO 
NNP 
NNP 
NNG NNP 
NNP 
NNG NNG 
NNP 
NNG XSV EC 
NNP NNP NNG 
NNP 
NNP 
NNP 
NNG 
NNG NNB 
NNG NNP NNB 
NNG NNG 
NNG NNG VA ETM 
NNP NNP 
NNP 
NNG NNP 
NNP 
NNP 
NNP 
NNP 
NNP NNP 
NNP NNP NNP 
NNP NNG NNP 
NNG NNB 
NNG NNG JKG NNG 
NNP 
NNP 
NNG NNG NR 
NNP 
NNG MAG NNG 
NNP 
NNP NNP XSN 
NNP NNP 
NNG NNG XPN NNP NNG 
NNG NNG NNB 
NNB NNG 
NNP NNB 
NNG 
NNB NNB VCP ETN 
NNP 
NNG NNG XSN 
NNP NNG 
NNG NNG 
NNG JX VV EC 
NNP 
NNP 
NNP 
NNG 
NNP 
NNP NNP 
NNG NNP JKV 
NNP 
NNG NNP 
NNP 
NNG NNG NNG 
NNP NNP 
NNP 
NNP 
NNP 
NNG NNG 
NNP 
NNP 
NNP 
NNP NNP 
NNP NNP 
NNG NNG 
NNG NNG 
NNP 
NNP NNP 
NNP 
NNP NNG 
NNP XSN 
NNG NNG 
NNP 
NNG NNG 
NNP 
NNP NNG VV ETM 
NNP NNG VA EC NP JKO 
NNB NNG NNP 
NNP 
NNB NNP 
NNP 
NNG XSV EC VV EC 
NNP NNP 
NNP 
NNP 
NNP 
NNG VV EC 
NNG 
NNG NNG NNG 
NNP 
NNP 
NNP 
NNG NNP 
NNP NNG 
NNG NNG 
NNP 
NNP 
NNP 
NNP NNP NNP NNP 
NNP NNG NNG 
NNP NNP 
NNP 
NNG NNG NNG NNG 
NNP 
NNP NNP 
NNG NNP 
NNP 
NNP 
NNP NNP 
NNP NNB 
NP JKO JKB 
NNP 
NNG 
NNG 
NNG VV EC 
NNG NNG 
NNG 
NNG XSV EC EC 
NNP 
NNP JKB 
NNG NNG NNG XSN 
NNP 
NNP NNP 
NNP NNP 
NNP NNP 
NNG VV ETM NNP 
NNG 
NNG NNP 
NNG NNG 
NNP 
NNG NNG 
NNP 
NNP 
NNB NNB NNP 
NNP 
NR NNP 
NNG NNG 
NNB NNP MAG JX 
NNG NNG 
NNP NNP 
NNG NNG 
NNP 
NNP NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNP 
NNG NNG 
NNP NNB 
NNP 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNP 
NNG NNP 
NNP NNP 
NNP NNP NNP 
NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNP NNG NNP 
NNP 
NNP 
NNG NNG 
NNG NNG 
NNG NNP 
NNP NNP 
NNP 
NNP NNP 
NNG NNG 
NNG NNP 
NNG VV ETN 
NNP 
NNP JKB 
NNP NNG NNP 
NNG NNG NNG 
NNP 
NNG NNG 
NNG 
NNP 
NNG NNP 
NNG NNP NNP 
NNP 
NNP NNG 
NNP NNP 
NNP NNP 
NNG NNG 
NNG 
NNP 
NNP 
NNP 
NNP 
NNP NNP NNB MM 
NNP 
NNG NNP 
NNP 
NNP NNP 
NNP 
NNP 
NNG NNB NNP 
NNP 
NNP MM 
NNP 
NNP 
NNG NNG 
NNP NNP 
NNP JX 
NNP 
NNP 
NNP 
NNG 
NNP NNG 
NR VV EC VCP ETN 
NNP 
NNP JKB NNG JKB 
NNP 
NNP 
NNP 
NNP 
NNG VCP EC 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP NNG 
NNP 
NNG JKB MAG 
NNP 
NNP 
NNG NNG 
NNG NNP 
NNP NNP 
NNP 
NNP NNP 
NNG JKB JX JKS 
NNP 
NNG NNG 
NNG NNG 
NNG NNG 
NNP 
NNP 
NNG XSV ETM NNB 
NNG NNG 
NNP 
NNP 
NNG NNG NNP NNB 
NNG NNP 
NNP NNP NNB 
NNP NNP 
NNP NNP 
NNP 
NNG VV EP EC 
NNP NNB 
NNP NNP NNP 
NNP 
NNP NNP 
NNP NNP 
NP NNG JX MAG 
NNP 
NNG NNP 
NNG MAG 
NNG 
NNP 
NNP 
NNP NNG NNP NNP 
NNP NNP 
NNG VCP EC 
NNP 
NNG 
NNP 
NNP 
NNP 
NNG NNG 
NNP 
NNG MAJ 
NNG NNG 
NNP 
NNG VV ETM 
NNP 
NNG NNG XSN 
NNP NNP NNG 
NNP 
NNP 
NNP 
NNG NNG 
NNP 
NNP 
NNG NNG 
NNP NNP 
NNP 
NNP NNP 
NNG NNG 
NNP 
NNP 
NNG XSN VCP EC 
NNP 
NNP 
NNP 
NP MAG VV EC 
NNP 
NNP 
NNP 
NNP 
NNG 
NNG NNP 
NNG NNP 
NNP 
NNP 
NNG NNP 
NNG NNP 
NNP 
NNP 
NNG NNG 
NNB NNP NNP 
NNP 
NNP 
NNG 
NNG 
NNP 
NNG NNP 
NNP 
NNP NNP NNP 
NNP 
NNP 
NNG NNP NNP 
NNP 
NNG NNP 
NNP 
NNP MM 
NNG NNG 
NNG VV 
NNP NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNG NNP NNP 
NNP 
NNP 
NNP NNG 
NNP 
NNG NNG 
NNG 
NNP NNP 
NNP NNB 
NNP 
NNG NNP 
NNP NNG VV EC 
NNP 
NNP 
NNG 
NNG XSN VV EC 
NNP 
NNG JX JX 
NNP 
NNP 
NNG NNG XSN 
NNP 
NNP NNP 
NNP 
NNG 
NNP NNP 
NNG XSV EC VV ETN 
NNG MAG 
NNG NNG 
NNP 
NNG NNG 
NNP NNP 
NNP 
NNP 
NNP 
NNG MAG 
NNP 
NNP 
NNG NNP 
NNB VCP EC XSA EC 
NNP NNG 
NNG 
NNP 
NNP 
NNP 
NNG 
NNP 
NNP NNP NNG 
NNG NNP 
NNG VV 
NNG 
NNP 
NNP 
NNP 
NNP NNB 
NNP JKV 
NNP 
NNP 
NNG NNG 
NNP 
NNP 
NNP NNG 
NNP 
NNG NNB 
NNP 
NNG 
NNG NNG 
NNG NNP 
NNP 
NNP NNG 
NNP NNP 
NNP 
NNP NNG 
NNB JX XSN 
NNG NNP 
NNP NNP 
NNP 
NNG NNG 
NNP 
NNP NNP 
NNP NNG 
NNP 
NNG NNP NNP 
NNP 
NNG NNG 
NNP 
NNP 
NNG VV ETM NNP 
NNG NNG NNG 
NNP 
NNP 
NNG JX VV ETM NNP 
NNG NNP 
NNP 
NNP NNP 
NNG NNG 
NNG NNP NP 
NNG NNG 
NNP NNP NNP 
NR NR NNP 
NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNG NNG VCP ETN 
NNP 
NNP NNG NNP NNG NNG 
NNP 
NNP 
NNP NNP 
NNP 
NNP NNP NNG 
NNG NNP 
NNG 
NNP NNP 
NNP 
NNP 
NNP NNP 
NNP NNG 
NNP NNP 
NNP 
NNG 
NNP 
NNP 
NNG NNG 
NNG NNG JX VV 
NNP 
NNP NNP 
NNG NNG 
NNG NNG 
NNP 
NNP NNG 
NNG NNP 
NNP 
NNG 
NNG 
NNG NNG NNG VV 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP 
NNP JKB VCP EC 
NNG NNP 
NNP 
NNG NNB 
NNP 
NNG NNG XSV EC 
NNP 
NNP 
NNP 
NNG NNG NNP ETM NNP 
NNG NNP 
NNP 
NNG NNG 
NNP 
NNP 
NNP 
NNP 
NNP NNP 
NNP 
NNG VV VV EC 
NNG NNP 
NNP 
NNP 
NNG NNP 
NNP NNP 
NNP 
NNP 
NNG MM NNP NNP 
UN VA 
NNG UN NR 
VV ETD NNG VV ECS VV 
NNP UN 
UN JKS 
UN VV EFN 
UN 
UN 
UN NNG 
NNG NNG VV 
NNG NNG XSN 
VV ETD UN NNG 
UN 
NNG XSN VCP 
UN NNG VV 
MAG UN 
NNG UN NNG 
UN NNG 
NNG UN 
NNG 
VV ETD NNB VCP 
NNG XSN NP VV 
UN NNG 
UN 
NNG UN 
UN NNB 
UN NNG NNG 
UN NNG 
UN NNG 
UN 
NNG UN 
UN XPN 
NNG VV 
UN JKS 
NNG UN NNG XSN 
NNG UN 
UN VV ETD 
NNG NNG 
NNB VV ETN VV ETD 
UN VA 
UN NNG 
NNG UN 
NNG VV 
UN NNG 
UN MDN 
UN VV 
UN 
UN NNG NNG VV 
NNG VV ETN 
NNG NNG 
NNG NNG 
IC NNG 
UN VV ETD 
UN NNG 
UN VA 
UN JC 
NNG NNG 
UN VV ETD NNG XSN 
VV ETN NNG 
VA ETD NNB 
MAG NNG 
UN NNG UN 
VV ETN NNM 
UN JKM MAG 
UN VV 
UN MAG NNG 
VV EPH ETD NNG 
UN 
UN NNG XSN 
NNG NNG 
UN NNG 
VV EPT ECD 
UN JKS 
NNG UN NNG 
UN MAG 
UN NNG UN 
UN VV ETN NNG 
UN NNG 
UN NNG 
UN NNG XSN 
UN UN 
UN NNG 
UN UN 
MAG VV 
NNG UN VV ETN 
UN NNG UN 
UN NNG 
NNG NNG 
UN 
VV ETN MDN NNG 
VV ETN VV 
UN UN 
UN NNG 
UN UN 
UN VV 
VA EFN 
UN XPN 
VV ETN NNB NNG 
VV ECS VV ETD UN 
VV ECS UN NNG VV 
UN VV 
NNG UN 
UN VV 
UN 
NNG NNG NNG 
UN NNG 
UN VV 
NNG NNG 
UN NNG 
NNG NNB VV 
UN VA 
MDT MDT 
NNP 
MAG VV ETD 
NNG 
UN VV ETD 
UN 
VV ECS UN 
UN NNG XSN 
UN NNG JKM JKM VV 
UN NNB 
NNG UN 
UN VV 
UN XPN 
VV ETD NNB 
NNG NNG VV 
UN NNG 
NNG VV 
UN NNG 
UN 
NNG UN VV ETD NNB 
UN VV 
UN 
NNG UN 
NNG UN 
NNG UN 
UN VV 
UN JKS 
NNG NNG 
MAG UN XSV ECS 
UN JKS 
NNG VCP ETD 
UN NNG 
UN VV ETD 
UN NNG 
UN 
NNG UN NNG UN 
UN 
UN XPN NNG 
VV ETN JX 
UN 
NNG NNG VV 
UN NNG 
UN NNG 
VV ECS NNG UN NNG 
UN JKS 
NNG UN 
UN JKS 
UN VV 
UN VV 
NNG JX UN 
UN 
MAG IC UN 
UN VV 
NNG UN XSV 
UN VV 
UN VV ETD 
NNG VV ECS VV 
NNG UN 
NNG NNG VV 
NNG UN 
UN VA ETN 
XR 
UN UN 
UN XPN 
UN JKM 
NNG UN NNG VV 
UN JC 
VV 
UN NNG 
NNG UN 
VV ECS UN NNG 
UN 
UN UN 
UN XSV ECS 
UN VV ETD NNM 
VV ECD 
UN JKS VV 
VV ETD UN 
UN UN 
UN XSV ECD 
UN 
UN VV ECS NNG VV 
UN NNG 
UN VV 
UN JKM 
UN UN 
VA ETD NNG UN 
MDN UN VV 
UN NNG 
UN VV ETD 
UN NNG 
UN NNB 
VV ETD NNG VV 
NNB VV ECS 
UN NNG 
NNG 
VV ETN NNG 
NNG UN XSV 
UN NNG 
UN 
UN 
NNG NNG VCP ETD 
UN VCP 
NNG NNG NNG XSN 
NNG VV EFQ 
UN VV ETD UN NNG 
UN NNG 
UN NNG VV 
VV ECD VXV ETN 
NNG 
NNM NNG VV 
NNG UN NNG 
UN XSV ECD 
NNG 
NNG UN 
NNP UN 
NNG UN 
NNB VV ETD UN 
UN JKS 
VV ETD UN 
UN NNP 
NNG NNG 
UN 
VV 
VV ETD NNG VV 
VA 
UN VV 
UN VV ECE 
NNG UN VV ECS VX 
UN VV 
UN JKS 
UN VV 
MAG VV 
NNG 
UN UN 
UN VV 
UN 
NNG UN 
UN NNG XSN 
VV ECD NNG VV 
UN NNG 
NNG UN 
UN NNG 
UN XSV ECD NNG VA 
VV ETD VXV 
UN NP 
VV ECS UN NNG 
UN 
UN MAG 
UN VV 
UN MDT 
NNB UN NNG 
NNG UN VV 
UN VV ECS NNB 
UN 
NNG UN MDN 
UN MAG 
UN VV 
UN VV 
UN NNG UN VV 
UN VV 
NNG VV 
UN JKM 
NNG VV ECE UN 
UN JKS 
NNG VV 
UN 
NNG NNM 
NNG MAG UN 
VV ETD UN 
UN VV 
VV ECD 
NNG VV ETN 
UN NNG 
UN NNG 
NNG UN 
UN VV 
UN XPN NNG 
NNG UN 
NNG UN VV 
NNG UN 
UN NNG NNG 
VV ECE UN 
UN VV 
UN JC 
VV ECS NNG 
UN JKM 
UN VV 
NNG UN 
VV ETN NNG VA ETD VV 
UN 
UN NNG 
NNG UN 
UN VA 
UN 
UN VV ETD 
VV ECS NNG MAG UN 
UN NNG 
UN UN 
NNG NNM UN 
VV ECS NNG VV 
UN VV ETD XPN 
UN NNG 
UN JKS VV 
NNG NNG 
UN NNG VV 
UN VCP ECE 
NNB MAG VV 
UN NNP 
NNB UN 
VV 
UN NNG 
UN VV 
NNG XSN 
UN NNB 
NNG VV ETD UN 
UN XSV 
UN XSV 
NNG UN 
UN JC 
UN XSV ECD 
UN VA 
UN JKS VV 
NNG NNG 
VV ETD UN NNG 
NNM VV ECS VV 
UN VV 
UN NNG XSN 
UN NNG 
UN NNB 
UN VV 
UN VV 
NNG UN 
UN NNG 
UN 
UN VV ETD NNG 
UN NNG 
UN 
UN 
NNG NNG 
UN VV 
NNG VA 
UN NNG XSV ETD 
VV ETD UN VV ECS 
UN VCP 
UN NNG 
NNB VV ETN VV EFN 
NNG NNG 
UN NNP XSN 
VV ETN VV 
UN VV ETD NNG 
VV ETD 
UN VCP 
UN VV 
UN NNG 
UN NNG XSN 
UN 
NNG UN NNG VA 
UN NNG 
NNG 
UN VV 
VV ETD MAG NNG UN 
NNG UN 
UN NNG 
UN VV 
UN NNG 
MAG NNG 
NNG NNM 
UN NNG VV ETD UN VV ETD 
NNG UN JKS NNG 
NNP XSA ETD 
UN 
NNG UN VV ETD 
UN VA ETD 
NNG NNG NNG 
UN VV 
UN JKS 
UN NNG UN 
NNG XSN UN 
UN MAG 
NNG NNG 
UN JKS 
UN NNG NNG 
UN NNB 
XR NR 
UN UN 
NNM VV ETD UN 
UN NNG VV 
MDN NNG NNG VV 
NNM NNG MDT 
UN NNG 
UN VV ECS 
UN NNG 
UN JKQ VV 
UN NNB 
UN IC UN 
NNG NNG NNG 
UN UN 
UN JKS 
MAG VV 
UN UN 
NNG UN JKM NNG 
NNG UN 
NNG UN 
UN JKM 
NNG NNG XSN 
VV ETD NNB 
UN NNG 
UN NNG 
NNG NNG XSV ECS 
NNG NNG 
NNG NNG 
NNG VV ETD 
NNG 
UN VV 
UN 
UN NNG 
UN VV 
UN NNG 
NNG UN NNG 
UN 
UN NNG 
UN VV ETD 
NNG 
UN 
UN UN 
UN NNG UN VV 
MAG MAG MAG NNG 
UN VV ETD NNB 
NNG NNG NNB 
NNG NNG VV 
NNG 
NNG UN 
NNG VV 
UN VV 
NNG VV 
UN VV ETN 
UN 
UN VV ECS 
UN NNG 
UN JX VV 
UN 
VV ETD NNG XSA 
NNG NNG VV ETN UN 
UN JX 
UN VV 
VV ETN UN VV ETN UN 
NNG UN VA 
UN VA 
UN JKS 
NNM VV 
UN NNG 
NNG VV ECS MDN 
NNG UN 
UN NNG 
UN VV 
UN VV 
VV EPT EFN 
UN NNG 
UN VV 
UN 
UN 
UN 
NNM UN NNG 
UN UN 
UN NNG 
NNG NNG NNG 
VV ETD NNG 
UN XPN 
VV ETD UN VCP ECE 
VV ECD VV ETD 
NNG XSN 
VV ETD NNG 
UN JX NNG 
UN NNG 
VV ECS UN NNG 
UN JKS 
VV 
VV ETN NNB 
XR 
VV ETD NNG VV 
VV ETN UN 
UN NNG 
NNG NNB 
UN 
UN NNG 
UN NNG 
NNG NNG UN 
UN JKS 
UN JKS 
NNG NNG UN 
MAG UN XSV 
UN NNG 
UN 
VV ETD UN NNG 
UN NNG 
UN XSV ECD 
NNG 
UN VV 
UN NNG NNG 
UN VV 
VV ETD MAG 
UN NNG 
NNG NNG UN 
UN 
NNG VV ETD NNG 
NNG NNG 
NNG UN 
UN VV ECD 
VV ETD NNG NP VV 
